transaction_id,store_id,store_name,date,product_id,product_name,quantity,unit_price,total,customer_id,promo_code
1344,2,Suburb,2025-10-26,504,Folder,5,8.34,41.7,2006.0,DISC10
1345,3,Airport,2025-10-22,501,Notebook,1,1.13,1.13,2007.0,
1346,3,Airport,2025-10-05,504,Folder,1,4.71,4.71,2007.0,
1347,1,Downtown,2025-10-23,503,Stapler,1,1.18,1.18,2007.0,DISC20
1348,1,Downtown,2025-10-05,504,Folder,5,4.18,20.9,2003.0,DISC20
1349,3,Airport,2025-10-19,503,Stapler,4,3.87,15.48,2004.0,
1350,2,Suburb,2025-10-22,502,Pen,4,9.04,36.16,2007.0,
1351,1,Downtown,2025-10-02,502,Pen,3,1.65,4.95,2003.0,
1352,1,Downtown,2025-10-25,502,Pen,2,3.56,7.12,2003.0,
1353,3,Airport,2025-10-08,502,Pen,5,6.03,30.15,2001.0,DISC20
1354,2,Suburb,2025-10-15,501,Notebook,2,2.63,5.26,2008.0,DISC20
1355,2,Suburb,2025-10-28,502,Pen,1,2.05,2.05,2003.0,
1356,1,Downtown,2025-10-12,503,Stapler,1,6.64,6.64,2002.0,DISC10
1357,2,Suburb,2025-10-23,501,Notebook,4,9.23,36.92,2001.0,
1358,1,Downtown,2025-10-30,505,Marker,4,1.01,4.04,2005.0,DISC20
1359,1,Downtown,2025-10-22,504,Folder,5,7.42,37.1,2001.0,
1360,1,Downtown,2025-10-15,504,Folder,3,9.67,29.01,2002.0,
1361,1,Downtown,2025-10-22,503,Stapler,5,6.11,30.55,2007.0,DISC20
1362,3,Airport,2025-10-22,503,Stapler,5,1.39,6.95,2008.0,
1363,3,Airport,2025-10-08,502,Pen,2,0.59,1.18,,
1364,1,Downtown,2025-10-03,501,Notebook,4,1.44,5.76,2001.0,DISC20
1365,1,Downtown,2025-10-10,505,Marker,3,2.29,6.87,2008.0,
1366,1,Downtown,2025-10-20,504,Folder,2,7.73,15.46,2005.0,
1367,1,Downtown,2025-10-14,506,Highlighter,1,9.6,9.6,2008.0,
1368,3,Airport,2025-10-16,503,Stapler,3,9.97,29.91,2003.0,
1369,2,Suburb,2025-10-24,506,Highlighter,3,1.81,5.43,2005.0,
1370,2,Suburb,2025-10-08,505,Marker,2,6.39,12.78,2003.0,
1371,1,Downtown,2025-10-13,504,Folder,1,6.09,6.09,2003.0,
1372,2,Suburb,2025-10-03,505,Marker,2,5.83,11.66,2003.0,DISC10
1373,2,Suburb,2025-10-18,503,Stapler,4,8.34,33.36,,DISC20
1374,2,Suburb,2025-10-24,505,Marker,4,7.96,31.84,2005.0,
1375,3,Airport,2025-10-04,503,Stapler,5,1.9,9.5,2006.0,
1376,3,Airport,2025-10-01,502,Pen,4,1.09,4.36,2008.0,
1377,2,Suburb,2025-10-13,501,Notebook,1,6.56,6.56,2003.0,DISC20
1378,3,Airport,2025-10-06,506,Highlighter,4,4.15,16.6,2008.0,DISC10
1379,1,Downtown,2025-10-25,504,Folder,5,9.81,49.05,2002.0,
1380,3,Airport,2025-10-17,506,Highlighter,5,7.13,35.65,2002.0,
1381,3,Airport,2025-10-10,503,Stapler,2,8.79,17.58,2004.0,
1382,1,Downtown,2025-10-21,502,Pen,5,7.21,36.05,2003.0,DISC10
1383,3,Airport,2025-10-01,501,Notebook,4,7.77,31.08,2005.0,
1384,1,Downtown,2025-10-20,501,Notebook,4,0.63,2.52,2007.0,
1385,2,Suburb,2025-10-30,506,Highlighter,4,3.12,12.48,2006.0,
1386,2,Suburb,2025-10-24,502,Pen,2,8.53,17.06,2005.0,
1387,1,Downtown,2025-10-13,504,Folder,3,1.1,3.3,2008.0,
1388,2,Suburb,2025-10-01,503,Stapler,2,7.46,14.92,2003.0,
1389,2,Suburb,2025-10-26,504,Folder,1,5.2,5.2,2004.0,DISC10
1390,1,Downtown,2025-10-03,502,Pen,5,5.87,29.35,2002.0,DISC20
1391,1,Downtown,2025-10-21,504,Folder,1,2.24,2.24,,DISC10
1392,1,Downtown,2025-10-04,502,Pen,1,8.58,8.58,2006.0,
1393,1,Downtown,2025-10-24,505,Marker,5,8.67,43.35,2008.0,
1394,1,Downtown,2025-10-02,506,Highlighter,2,5.1,10.2,2004.0,
1395,2,Suburb,2025-10-22,501,Notebook,2,1.43,2.86,2002.0,
1396,3,Airport,2025-10-22,504,Folder,4,3.88,15.52,2002.0,DISC20
1397,3,Airport,2025-10-17,505,Marker,4,5.68,22.72,2003.0,
1398,2,Suburb,2025-10-15,505,Marker,4,8.77,35.08,2008.0,DISC10
1399,2,Suburb,2025-10-17,502,Pen,1,1.39,1.39,2002.0,
1400,1,Downtown,2025-10-10,504,Folder,3,1.5,4.5,2003.0,
1401,3,Airport,2025-10-18,503,Stapler,3,4.69,14.07,2007.0,
1402,2,Suburb,2025-10-08,504,Folder,4,7.7,30.8,2004.0,
1403,3,Airport,2025-10-09,506,Highlighter,2,2.0,4.0,2003.0,
1404,2,Suburb,2025-10-07,503,Stapler,5,9.11,45.55,2001.0,DISC20
1405,2,Suburb,2025-10-01,504,Folder,1,0.82,0.82,2007.0,
1406,3,Airport,2025-10-05,504,Folder,3,8.88,26.64,2006.0,
1407,3,Airport,2025-10-13,505,Marker,5,7.39,36.95,2001.0,
1408,2,Suburb,2025-10-26,503,Stapler,3,7.03,21.09,2002.0,
1409,1,Downtown,2025-10-20,502,Pen,2,1.25,2.5,2004.0,DISC20
1410,1,Downtown,2025-10-28,505,Marker,1,8.28,8.28,2001.0,DISC20
1411,1,Downtown,2025-10-11,502,Pen,4,4.86,19.44,2004.0,DISC10
1412,2,Suburb,2025-10-03,504,Folder,4,5.49,21.96,2004.0,
1413,2,Suburb,2025-10-30,501,Notebook,5,4.49,22.45,2001.0,
1414,3,Airport,2025-10-15,502,Pen,2,6.33,12.66,2006.0,
1415,1,Downtown,2025-10-12,503,Stapler,3,6.52,19.56,2003.0,
1416,2,Suburb,2025-10-02,503,Stapler,4,6.98,27.92,2005.0,
1417,1,Downtown,2025-10-08,503,Stapler,4,8.73,34.92,2005.0,
1418,3,Airport,2025-10-25,505,Marker,5,6.71,33.55,2003.0,
1419,1,Downtown,2025-10-07,501,Notebook,3,1.06,3.18,2001.0,DISC20
1420,1,Downtown,2025-10-06,503,Stapler,3,5.82,17.46,2001.0,
1421,1,Downtown,2025-10-08,506,Highlighter,3,4.42,13.26,2003.0,
1422,1,Downtown,2025-10-08,506,Highlighter,2,9.68,19.36,2005.0,
1423,3,Airport,2025-10-14,503,Stapler,3,7.66,22.98,2008.0,
1424,1,Downtown,2025-10-07,506,Highlighter,1,3.4,3.4,2006.0,
1425,3,Airport,2025-10-15,504,Folder,5,5.64,28.2,2007.0,
1426,2,Suburb,2025-10-09,501,Notebook,4,3.36,13.44,2004.0,DISC20
1427,1,Downtown,2025-10-27,506,Highlighter,1,0.96,0.96,2003.0,
1428,2,Suburb,2025-10-09,505,Marker,1,9.9,9.9,2006.0,
1429,2,Suburb,2025-10-17,506,Highlighter,4,6.04,24.16,2001.0,
1430,3,Airport,2025-10-21,505,Marker,4,2.59,10.36,,
1431,1,Downtown,2025-10-09,505,Marker,1,6.86,6.86,,DISC10
1432,1,Downtown,2025-10-08,505,Marker,4,9.15,36.6,2008.0,DISC20
1433,2,Suburb,2025-10-20,505,Marker,5,6.5,32.5,2003.0,
1434,1,Downtown,2025-10-19,504,Folder,4,1.49,5.96,2005.0,
1435,1,Downtown,2025-10-03,506,Highlighter,4,9.53,38.12,2001.0,DISC20
1436,3,Airport,2025-10-09,501,Notebook,1,0.53,0.53,2005.0,DISC10
1437,3,Airport,2025-10-08,503,Stapler,4,4.96,19.84,2008.0,
1438,1,Downtown,2025-10-17,503,Stapler,3,4.75,14.25,2003.0,
1439,1,Downtown,2025-10-29,506,Highlighter,1,0.57,0.57,2007.0,DISC20
1440,1,Downtown,2025-10-26,505,Marker,5,5.93,29.65,2005.0,
1441,1,Downtown,2025-10-24,505,Marker,1,6.36,6.36,2007.0,
1442,3,Airport,2025-10-27,501,Notebook,5,6.92,34.6,2002.0,DISC20
1443,1,Downtown,2025-10-14,505,Marker,1,4.2,4.2,2002.0,
1444,1,Downtown,2025-10-21,505,Marker,4,6.91,27.64,,
1445,2,Suburb,2025-10-07,504,Folder,2,7.35,14.7,2008.0,DISC20
1446,2,Suburb,2025-10-23,506,Highlighter,5,8.38,41.9,,
1447,2,Suburb,2025-10-18,502,Pen,4,4.15,16.6,2003.0,DISC10
1448,1,Downtown,2025-10-19,504,Folder,4,9.05,36.2,2002.0,
1449,3,Airport,2025-10-02,505,Marker,1,6.64,6.64,2002.0,DISC20
1450,1,Downtown,2025-10-10,506,Highlighter,2,1.82,3.64,2008.0,
1451,3,Airport,2025-10-28,503,Stapler,4,6.56,26.24,2004.0,DISC10
1452,1,Downtown,2025-10-06,503,Stapler,2,0.61,1.22,2002.0,DISC20
1453,1,Downtown,2025-10-23,505,Marker,2,9.15,18.3,,
1454,3,Airport,2025-10-24,501,Notebook,4,4.18,16.72,2001.0,
1455,3,Airport,2025-10-13,501,Notebook,5,8.69,43.45,2001.0,DISC20
1456,3,Airport,2025-10-28,504,Folder,1,4.59,4.59,2007.0,DISC20
1457,2,Suburb,2025-10-27,501,Notebook,4,4.23,16.92,2007.0,DISC10
1458,1,Downtown,2025-10-07,504,Folder,5,8.96,44.8,,
1459,3,Airport,2025-10-29,502,Pen,4,4.1,16.4,2002.0,DISC20
1460,3,Airport,2025-10-27,506,Highlighter,3,3.46,10.38,2005.0,
1461,2,Suburb,2025-10-16,504,Folder,4,5.82,23.28,2003.0,
1462,1,Downtown,2025-10-18,505,Marker,3,5.55,16.65,2003.0,DISC10
1463,3,Airport,2025-10-14,506,Highlighter,3,4.19,12.57,2002.0,DISC10
1464,2,Suburb,2025-10-27,505,Marker,5,3.25,16.25,2004.0,DISC10
1465,1,Downtown,2025-10-05,502,Pen,4,3.48,13.92,2006.0,
1466,2,Suburb,2025-10-28,501,Notebook,1,1.34,1.34,2003.0,
1467,1,Downtown,2025-10-16,506,Highlighter,4,9.81,39.24,2008.0,
1468,1,Downtown,2025-10-02,505,Marker,5,8.42,42.1,2002.0,DISC20
1469,2,Suburb,2025-10-02,505,Marker,3,2.18,6.54,2004.0,
1470,1,Downtown,2025-10-12,503,Stapler,4,3.8,15.2,2007.0,
1471,3,Airport,2025-10-13,502,Pen,3,2.47,7.41,,DISC20
1472,2,Suburb,2025-10-08,506,Highlighter,1,8.03,8.03,2002.0,
1473,3,Airport,2025-10-21,504,Folder,5,5.02,25.1,2003.0,DISC20
1474,3,Airport,2025-10-27,505,Marker,2,7.36,14.72,2005.0,
1475,2,Suburb,2025-10-11,504,Folder,5,8.05,40.25,2003.0,
1476,2,Suburb,2025-10-26,504,Folder,1,9.52,9.52,2003.0,DISC10
1477,2,Suburb,2025-10-11,501,Notebook,3,5.36,16.08,2008.0,DISC20
1478,2,Suburb,2025-10-17,503,Stapler,5,9.82,49.1,2001.0,
1479,3,Airport,2025-10-15,504,Folder,5,5.03,25.15,2008.0,
1480,1,Downtown,2025-10-17,501,Notebook,1,3.34,3.34,2007.0,DISC20
1481,3,Airport,2025-10-06,503,Stapler,3,0.79,2.37,2006.0,DISC10
1482,2,Suburb,2025-10-29,506,Highlighter,3,8.78,26.34,2004.0,
1483,2,Suburb,2025-10-09,503,Stapler,1,8.04,8.04,2002.0,DISC20
1484,2,Suburb,2025-10-08,502,Pen,1,1.35,1.35,2006.0,DISC20
1485,1,Downtown,2025-10-04,501,Notebook,5,7.53,37.65,2004.0,
1486,1,Downtown,2025-10-28,501,Notebook,1,8.54,8.54,2001.0,
1487,2,Suburb,2025-10-14,506,Highlighter,4,4.37,17.48,2005.0,DISC20
1488,3,Airport,2025-10-08,503,Stapler,4,5.98,23.92,2001.0,
1489,1,Downtown,2025-10-19,503,Stapler,2,1.23,2.46,2006.0,DISC10
1490,2,Suburb,2025-10-28,506,Highlighter,4,1.88,7.52,2007.0,
1491,2,Suburb,2025-10-07,503,Stapler,3,0.71,2.13,2006.0,
1492,3,Airport,2025-10-01,501,Notebook,1,2.58,2.58,2004.0,DISC20
1493,1,Downtown,2025-10-19,501,Notebook,1,1.67,1.67,,DISC10
1494,2,Suburb,2025-10-04,506,Highlighter,4,6.55,26.2,2001.0,DISC10
1495,2,Suburb,2025-10-20,505,Marker,4,1.86,7.44,2006.0,DISC10
1496,3,Airport,2025-10-14,502,Pen,2,8.33,16.66,2008.0,
1497,1,Downtown,2025-10-15,501,Notebook,1,5.36,5.36,2001.0,
1498,3,Airport,2025-10-24,502,Pen,1,3.73,3.73,2008.0,
1499,3,Airport,2025-10-25,501,Notebook,3,3.07,9.21,2001.0,
1500,2,Suburb,2025-10-15,503,Stapler,5,4.51,22.55,2005.0,
1501,3,Airport,2025-10-05,501,Notebook,2,0.9,1.8,,
1502,3,Airport,2025-10-25,502,Pen,5,7.27,36.35,2004.0,
1503,3,Airport,2025-10-17,504,Folder,1,3.33,3.33,2004.0,
1504,3,Airport,2025-10-19,504,Folder,5,0.96,4.8,2004.0,
1505,1,Downtown,2025-10-03,502,Pen,3,4.01,12.03,2006.0,
1506,1,Downtown,2025-10-18,505,Marker,5,4.45,22.25,2001.0,
1507,1,Downtown,2025-10-06,503,Stapler,1,8.06,8.06,2006.0,
1508,1,Downtown,2025-10-02,501,Notebook,4,7.52,30.08,2005.0,
1509,1,Downtown,2025-10-28,506,Highlighter,1,8.96,8.96,2002.0,
1510,1,Downtown,2025-10-17,506,Highlighter,2,5.67,11.34,2004.0,DISC10
1511,2,Suburb,2025-10-13,505,Marker,2,0.68,1.36,2003.0,DISC10
1512,3,Airport,2025-10-25,503,Stapler,1,9.11,9.11,2003.0,
1513,3,Airport,2025-10-25,504,Folder,2,5.43,10.86,2005.0,
1514,3,Airport,2025-10-28,501,Notebook,4,9.77,39.08,2005.0,
1515,2,Suburb,2025-10-27,506,Highlighter,1,1.64,1.64,2005.0,
1516,1,Downtown,2025-10-01,502,Pen,4,6.6,26.4,2004.0,
1517,1,Downtown,2025-10-07,504,Folder,3,0.72,2.16,2007.0,
1518,3,Airport,2025-10-25,505,Marker,3,3.38,10.14,2002.0,
1519,1,Downtown,2025-10-29,502,Pen,2,5.1,10.2,2006.0,
1520,2,Suburb,2025-10-04,502,Pen,1,2.77,2.77,2007.0,
1521,2,Suburb,2025-10-11,504,Folder,1,2.45,2.45,2006.0,DISC10
1522,1,Downtown,2025-10-26,501,Notebook,2,3.49,6.98,2002.0,DISC20
1523,1,Downtown,2025-10-21,504,Folder,4,6.61,26.44,,
1524,3,Airport,2025-10-20,506,Highlighter,4,5.62,22.48,2008.0,DISC10
1525,2,Suburb,2025-10-17,502,Pen,5,5.22,26.1,2008.0,DISC20
1526,2,Suburb,2025-10-01,502,Pen,3,7.73,23.19,2004.0,
1527,2,Suburb,2025-10-06,506,Highlighter,2,5.7,11.4,2002.0,
1528,1,Downtown,2025-10-11,504,Folder,1,1.8,1.8,2001.0,DISC20
1529,3,Airport,2025-10-28,504,Folder,1,2.37,2.37,2002.0,
1530,3,Airport,2025-10-26,506,Highlighter,1,2.58,2.58,2004.0,
1531,2,Suburb,2025-10-19,506,Highlighter,2,9.82,19.64,2003.0,
1532,3,Airport,2025-10-29,503,Stapler,5,9.47,47.35,2004.0,DISC10
1533,2,Suburb,2025-10-23,505,Marker,2,5.03,10.06,2003.0,
1534,3,Airport,2025-10-07,501,Notebook,3,9.62,28.86,2001.0,
1535,2,Suburb,2025-10-12,501,Notebook,5,0.59,2.95,2004.0,
1536,2,Suburb,2025-10-11,505,Marker,2,3.56,7.12,2001.0,DISC20
1537,2,Suburb,2025-10-05,503,Stapler,1,4.33,4.33,2003.0,
1538,2,Suburb,2025-10-24,503,Stapler,2,9.94,19.88,2008.0,
1539,3,Airport,2025-10-17,503,Stapler,4,1.36,5.44,2002.0,DISC20
1540,1,Downtown,2025-10-07,503,Stapler,2,3.89,7.78,2001.0,
1541,1,Downtown,2025-10-20,505,Marker,3,4.45,13.35,,DISC10
1542,1,Downtown,2025-10-26,502,Pen,5,9.76,48.8,2006.0,DISC10
1543,3,Airport,2025-10-11,501,Notebook,1,2.67,2.67,,
1544,2,Suburb,2025-10-02,505,Marker,1,9.53,9.53,2004.0,DISC20
1545,3,Airport,2025-10-21,503,Stapler,4,7.71,30.84,2002.0,
1546,3,Airport,2025-10-15,502,Pen,5,4.48,22.4,2003.0,DISC10
1547,3,Airport,2025-10-18,504,Folder,5,6.12,30.6,2008.0,DISC20
1548,3,Airport,2025-10-14,504,Folder,1,3.96,3.96,2002.0,
1549,1,Downtown,2025-10-03,503,Stapler,5,7.4,37.0,2007.0,DISC10
1550,3,Airport,2025-10-02,501,Notebook,1,5.62,5.62,2007.0,
1551,3,Airport,2025-10-13,505,Marker,5,7.77,38.85,2008.0,
1552,1,Downtown,2025-10-28,506,Highlighter,5,7.37,36.85,2007.0,
1553,1,Downtown,2025-10-20,503,Stapler,3,0.99,2.97,2003.0,
1554,2,Suburb,2025-10-19,504,Folder,1,8.56,8.56,2006.0,DISC10
1555,2,Suburb,2025-10-30,506,Highlighter,5,7.27,36.35,2002.0,
1556,2,Suburb,2025-10-16,503,Stapler,4,9.86,39.44,2007.0,
1557,2,Suburb,2025-10-21,501,Notebook,3,4.44,13.32,2001.0,
1558,1,Downtown,2025-10-11,502,Pen,1,3.94,3.94,2003.0,
1559,3,Airport,2025-10-21,505,Marker,1,5.38,5.38,2008.0,DISC20
1560,1,Downtown,2025-10-09,502,Pen,3,8.13,24.39,2006.0,DISC10
1561,3,Airport,2025-10-29,506,Highlighter,1,3.1,3.1,2008.0,
1562,1,Downtown,2025-10-13,506,Highlighter,4,9.8,39.2,2002.0,
1563,3,Airport,2025-10-17,504,Folder,5,9.5,47.5,,
1564,3,Airport,2025-10-26,504,Folder,4,4.15,16.6,2002.0,DISC20
1565,3,Airport,2025-10-08,506,Highlighter,2,6.35,12.7,2001.0,
1566,3,Airport,2025-10-04,503,Stapler,5,8.26,41.3,2008.0,
1567,1,Downtown,2025-10-08,503,Stapler,5,5.3,26.5,2005.0,
1568,2,Suburb,2025-10-03,503,Stapler,4,2.65,10.6,2008.0,
1569,3,Airport,2025-10-04,504,Folder,2,8.78,17.56,2002.0,
1570,1,Downtown,2025-10-08,506,Highlighter,3,8.58,25.74,2006.0,DISC20
1571,3,Airport,2025-10-18,504,Folder,4,2.28,9.12,2004.0,DISC20
1572,1,Downtown,2025-10-27,504,Folder,1,9.38,9.38,2004.0,
1573,2,Suburb,2025-10-05,506,Highlighter,3,3.88,11.64,2001.0,
1574,3,Airport,2025-10-22,505,Marker,3,1.04,3.12,2006.0,
1575,1,Downtown,2025-10-13,504,Folder,3,7.96,23.88,2007.0,
1576,1,Downtown,2025-10-24,502,Pen,2,9.19,18.38,2007.0,DISC10
1577,2,Suburb,2025-10-29,502,Pen,1,1.48,1.48,2004.0,
1578,2,Suburb,2025-10-09,505,Marker,2,7.19,14.38,2008.0,
1579,3,Airport,2025-10-17,504,Folder,3,6.25,18.75,2001.0,
1580,3,Airport,2025-10-16,502,Pen,4,5.72,22.88,2005.0,DISC10
1581,3,Airport,2025-10-23,503,Stapler,5,9.29,46.45,2003.0,DISC20
1582,1,Downtown,2025-10-22,504,Folder,4,4.85,19.4,2002.0,DISC10
1583,2,Suburb,2025-10-21,502,Pen,3,4.05,12.15,2008.0,
1584,2,Suburb,2025-10-09,503,Stapler,4,2.87,11.48,2001.0,
1585,1,Downtown,2025-10-19,502,Pen,1,1.97,1.97,2005.0,DISC20
1586,1,Downtown,2025-10-27,506,Highlighter,4,7.16,28.64,2008.0,
1587,1,Downtown,2025-10-17,505,Marker,4,9.39,37.56,2008.0,
1588,3,Airport,2025-10-01,502,Pen,4,7.39,29.56,2005.0,
1589,2,Suburb,2025-10-18,503,Stapler,2,1.38,2.76,2004.0,
1590,3,Airport,2025-10-15,504,Folder,5,5.37,26.85,2002.0,
1591,1,Downtown,2025-10-11,501,Notebook,1,2.8,2.8,2003.0,
1592,3,Airport,2025-10-17,505,Marker,4,0.63,2.52,,
1593,2,Suburb,2025-10-05,503,Stapler,2,1.09,2.18,2001.0,DISC20
1594,2,Suburb,2025-10-26,501,Notebook,3,6.15,18.45,2006.0,DISC10
1595,2,Suburb,2025-10-06,503,Stapler,4,9.36,37.44,2007.0,DISC20
1596,2,Suburb,2025-10-06,501,Notebook,3,5.45,16.35,2002.0,DISC10
1597,1,Downtown,2025-10-09,505,Marker,3,5.61,16.83,,
1598,1,Downtown,2025-10-22,505,Marker,1,0.83,0.83,2004.0,DISC10
1599,1,Downtown,2025-10-26,503,Stapler,3,7.2,21.6,2007.0,
1600,2,Suburb,2025-10-28,503,Stapler,5,7.95,39.75,2001.0,DISC10
1601,3,Airport,2025-10-22,503,Stapler,2,0.71,1.42,2003.0,
1602,3,Airport,2025-10-22,504,Folder,4,1.5,6.0,2006.0,DISC20
1603,2,Suburb,2025-10-06,502,Pen,1,2.97,2.97,2005.0,
1604,1,Downtown,2025-10-05,501,Notebook,2,9.45,18.9,2001.0,DISC20
1605,1,Downtown,2025-10-15,504,Folder,3,1.55,4.65,2004.0,
1606,3,Airport,2025-10-24,502,Pen,1,3.89,3.89,2003.0,
1607,1,Downtown,2025-10-23,506,Highlighter,5,3.6,18.0,,DISC10
1608,2,Suburb,2025-10-07,501,Notebook,1,1.47,1.47,2008.0,DISC20
1609,1,Downtown,2025-10-03,506,Highlighter,1,8.66,8.66,2006.0,
1610,3,Airport,2025-10-16,503,Stapler,1,0.63,0.63,2008.0,
1611,3,Airport,2025-10-05,505,Marker,4,2.68,10.72,2006.0,
1612,1,Downtown,2025-10-23,505,Marker,2,5.55,11.1,2001.0,
1613,2,Suburb,2025-10-17,506,Highlighter,3,7.46,22.38,2002.0,DISC10
1614,2,Suburb,2025-10-15,504,Folder,3,2.61,7.83,2008.0,DISC10
1615,3,Airport,2025-10-14,506,Highlighter,3,3.69,11.07,2007.0,DISC20
1616,1,Downtown,2025-10-09,501,Notebook,1,5.64,5.64,2007.0,DISC10
1617,1,Downtown,2025-10-29,502,Pen,2,4.41,8.82,2005.0,
1618,2,Suburb,2025-10-29,505,Marker,1,5.21,5.21,2006.0,DISC10
1619,1,Downtown,2025-10-07,505,Marker,5,7.77,38.85,2002.0,DISC10
1620,1,Downtown,2025-10-07,505,Marker,1,0.67,0.67,,DISC20
1621,1,Downtown,2025-10-27,505,Marker,3,5.83,17.49,2004.0,DISC20
1622,2,Suburb,2025-10-28,501,Notebook,4,7.12,28.48,2007.0,
1623,1,Downtown,2025-10-25,506,Highlighter,1,5.11,5.11,2002.0,
1624,3,Airport,2025-10-14,505,Marker,3,8.3,24.9,2008.0,
1625,3,Airport,2025-10-03,503,Stapler,5,4.39,21.95,2008.0,DISC10
1626,3,Airport,2025-10-16,502,Pen,4,2.23,8.92,2007.0,
1627,3,Airport,2025-10-28,504,Folder,1,9.83,9.83,2001.0,DISC10
1628,1,Downtown,2025-10-13,506,Highlighter,4,9.97,39.88,2002.0,DISC20
1629,3,Airport,2025-10-22,506,Highlighter,3,7.21,21.63,2003.0,DISC20
1630,3,Airport,2025-10-26,503,Stapler,3,4.1,12.3,2001.0,
1631,1,Downtown,2025-10-28,504,Folder,2,7.84,15.68,2008.0,
1632,1,Downtown,2025-10-26,502,Pen,5,5.45,27.25,2006.0,DISC10
1633,1,Downtown,2025-10-03,505,Marker,3,6.39,19.17,2006.0,
1634,1,Downtown,2025-10-28,506,Highlighter,5,2.01,10.05,2006.0,DISC20
1635,1,Downtown,2025-10-26,504,Folder,2,6.0,12.0,2005.0,DISC10
1636,2,Suburb,2025-10-29,505,Marker,3,3.07,9.21,2007.0,DISC20
1637,1,Downtown,2025-10-08,505,Marker,3,8.68,26.04,,DISC10
1638,2,Suburb,2025-10-18,504,Folder,3,8.31,24.93,2001.0,
1639,2,Suburb,2025-10-06,501,Notebook,3,9.42,28.26,,
1640,1,Downtown,2025-10-26,506,Highlighter,5,6.72,33.6,2006.0,DISC10
1641,3,Airport,2025-10-21,504,Folder,4,7.85,31.4,2003.0,
1642,1,Downtown,2025-10-28,501,Notebook,5,2.97,14.85,2005.0,
1643,1,Downtown,2025-10-03,505,Marker,4,0.87,3.48,2001.0,
1644,2,Suburb,2025-10-27,505,Marker,5,8.34,41.7,2001.0,DISC20
1645,1,Downtown,2025-10-22,505,Marker,3,9.99,29.97,2002.0,
1646,3,Airport,2025-10-03,505,Marker,5,1.74,8.7,2003.0,DISC20
1647,3,Airport,2025-10-21,503,Stapler,3,0.63,1.89,2004.0,DISC20
1648,2,Suburb,2025-10-06,506,Highlighter,2,7.21,14.42,2003.0,DISC20
1649,2,Suburb,2025-10-03,503,Stapler,5,8.71,43.55,2002.0,
1650,1,Downtown,2025-10-29,503,Stapler,3,6.92,20.76,2008.0,
1651,3,Airport,2025-10-23,503,Stapler,2,3.75,7.5,2004.0,DISC20
1652,1,Downtown,2025-10-19,505,Marker,4,5.19,20.76,2005.0,
1653,2,Suburb,2025-10-20,506,Highlighter,1,5.29,5.29,2001.0,DISC20
1654,3,Airport,2025-10-22,502,Pen,3,2.09,6.27,2004.0,
1655,3,Airport,2025-10-25,501,Notebook,2,5.77,11.54,,
1656,1,Downtown,2025-10-15,504,Folder,2,6.84,13.68,2001.0,
1657,2,Suburb,2025-10-16,501,Notebook,3,7.15,21.45,2007.0,
1658,2,Suburb,2025-10-06,503,Stapler,4,5.14,20.56,2001.0,
1659,1,Downtown,2025-10-06,502,Pen,4,1.25,5.0,2007.0,
1660,3,Airport,2025-10-22,504,Folder,5,4.52,22.6,,
1661,3,Airport,2025-10-16,506,Highlighter,3,2.51,7.53,2007.0,DISC20
1662,1,Downtown,2025-10-23,501,Notebook,3,2.41,7.23,2004.0,DISC10
1663,1,Downtown,2025-10-15,501,Notebook,5,1.09,5.45,2003.0,
1664,3,Airport,2025-10-21,504,Folder,1,6.86,6.86,2002.0,DISC20
1665,2,Suburb,2025-10-18,504,Folder,2,2.68,5.36,2003.0,DISC10
1666,2,Suburb,2025-10-24,502,Pen,4,4.67,18.68,2003.0,DISC20
1667,1,Downtown,2025-10-30,501,Notebook,4,3.14,12.56,2007.0,DISC20
1668,2,Suburb,2025-10-08,505,Marker,4,8.35,33.4,,
1669,1,Downtown,2025-10-13,504,Folder,5,2.12,10.6,2003.0,DISC10
1670,2,Suburb,2025-10-24,506,Highlighter,2,8.38,16.76,2004.0,DISC10
1671,2,Suburb,2025-10-24,503,Stapler,4,3.1,12.4,2006.0,
1672,1,Downtown,2025-10-23,502,Pen,1,7.29,7.29,2004.0,DISC10
1673,1,Downtown,2025-10-22,505,Marker,1,5.96,5.96,2002.0,
1674,1,Downtown,2025-10-15,502,Pen,5,9.9,49.5,2008.0,
1675,2,Suburb,2025-10-27,505,Marker,2,4.97,9.94,2008.0,
1676,2,Suburb,2025-10-19,504,Folder,1,8.67,8.67,2001.0,
1677,3,Airport,2025-10-25,506,Highlighter,5,8.95,44.75,,
1678,2,Suburb,2025-10-19,505,Marker,1,5.37,5.37,2005.0,
1679,3,Airport,2025-10-08,501,Notebook,5,6.79,33.95,2005.0,
1680,1,Downtown,2025-10-30,503,Stapler,4,5.16,20.64,2005.0,DISC10
1681,2,Suburb,2025-10-29,506,Highlighter,1,7.96,7.96,2002.0,DISC10
1682,3,Airport,2025-10-27,504,Folder,1,7.43,7.43,2004.0,
1683,1,Downtown,2025-10-09,506,Highlighter,5,8.8,44.0,2006.0,
1684,1,Downtown,2025-10-13,502,Pen,2,1.01,2.02,2003.0,
1685,1,Downtown,2025-10-22,504,Folder,1,5.77,5.77,,DISC10
1686,2,Suburb,2025-10-27,505,Marker,3,2.76,8.28,2006.0,
1687,1,Downtown,2025-10-28,501,Notebook,5,1.97,9.85,2001.0,DISC10
